Order ID,Order Date,Ship Date,DateKey,CustomerKey,ProductKey,GeoKey,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode
ORD-104334,2023-10-06,2023-10-08,20231006,502,2,39,426.45,84.54,1,0.25,26.52,Debit Card
ORD-104335,2022-07-02,2022-07-07,20220702,40,6,39,3718.85,579.28,5,0.15,44.95,Credit Card
ORD-104336,2023-06-07,2023-06-13,20230607,133,24,4,29.94,2.85,4,0.25,20.93,Cash
ORD-104337,2023-09-06,2023-09-10,20230906,306,9,30,6335.05,611.98,6,0.2,61.49,Credit Card
ORD-104338,2022-11-15,2022-11-20,20221115,554,14,32,133.14,48.12,6,0.15,29.89,Credit Card
ORD-104339,2024-01-01,2024-01-02,20240101,478,17,30,161.66,41.37,1,0.0,11.12,Credit Card
ORD-104340,2023-03-16,2023-03-20,20230316,254,19,5,6.96,-2.17,1,0.2,13.57,Online
ORD-104341,2023-09-24,2023-09-27,20230924,657,14,31,139.24,60.16,6,0.0,27.02,Credit Card
ORD-104342,2023-08-11,2023-08-15,20230811,60,11,8,87.74,25.94,2,0.05,16.13,Credit Card
ORD-104343,2022-10-11,2022-10-17,20221011,657,9,29,932.76,59.65,1,0.25,42.76,Online
ORD-104344,2023-09-09,2023-09-15,20230909,45,14,33,18.66,4.43,1,0.2,9.74,Credit Card
ORD-104345,2024-08-02,2024-08-04,20240802,719,25,22,32.65,8.37,1,0.0,9.68,Debit Card
ORD-104346,2023-04-23,2023-04-27,20230423,465,24,14,18.42,2.21,2,0.05,15.79,Debit Card
ORD-104347,2023-07-31,2023-08-03,20230731,140,20,9,16.5,2.06,3,0.2,12.98,Credit Card
ORD-104348,2023-08-21,2023-08-27,20230821,714,24,30,73.94,11.13,10,0.25,40.04,Credit Card
ORD-104349,2024-06-04,2024-06-09,20240604,841,1,7,1406.58,385.05,6,0.0,25.12,Online
ORD-104350,2024-10-21,2024-10-24,20241021,559,21,14,13.52,0.46,1,0.05,13.36,UPI
ORD-104351,2022-02-17,2022-02-21,20220217,522,1,27,768.53,206.94,3,0.0,23.58,Credit Card
ORD-104352,2024-10-30,2024-11-01,20241030,662,22,33,13.27,1.39,1,0.0,11.94,Credit Card
ORD-104353,2023-06-09,2023-06-13,20230609,372,5,18,138.98,25.89,1,0.1,17.37,Debit Card
ORD-104354,2022-09-22,2022-09-24,20220922,613,5,2,166.77,39.45,1,0.0,15.94,Online
ORD-104355,2023-03-04,2023-03-08,20230304,699,31,28,1783.58,363.66,6,0.0,31.13,UPI
ORD-104356,2023-05-02,2023-05-05,20230502,184,22,36,38.26,9.26,3,0.05,17.27,Credit Card
ORD-104357,2024-11-22,2024-11-24,20241122,547,9,38,2432.1,328.83,2,0.1,33.33,Credit Card
ORD-104358,2024-03-28,2024-04-03,20240328,402,13,40,159.2,42.74,2,0.1,18.88,Cash
ORD-104359,2022-06-26,2022-07-01,20220626,582,27,10,142.98,26.86,2,0.05,17.21,Credit Card
ORD-104360,2023-09-15,2023-09-17,20230915,110,2,21,2345.41,692.05,4,0.05,33.06,Credit Card
ORD-104361,2024-03-01,2024-03-05,20240301,678,17,6,1170.78,314.08,8,0.0,39.24,Online
ORD-104362,2022-12-15,2022-12-17,20221215,87,29,11,1499.55,348.63,2,0.0,32.18,Online
ORD-104363,2023-04-10,2023-04-11,20230410,658,21,3,27.89,6.18,2,0.0,14.23,Cash
ORD-104364,2024-11-15,2024-11-22,20241115,47,16,28,1220.01,233.09,3,0.05,31.17,Credit Card
ORD-104365,2023-06-28,2023-07-02,20230628,738,25,19,28.51,3.09,1,0.2,13.97,UPI
ORD-104366,2023-01-22,2023-01-27,20230122,720,28,40,24.42,3.81,2,0.0,15.63,Credit Card
ORD-104367,2024-01-23,2024-01-29,20240123,607,1,32,1028.76,-96.3,6,0.3,30.23,Credit Card
ORD-104368,2023-06-18,2023-06-21,20230618,735,19,40,14.21,-0.37,2,0.15,16.88,Debit Card
ORD-104369,2024-06-21,2024-06-25,20240621,760,29,5,3033.2,714.94,4,0.0,37.21,Debit Card
ORD-104370,2024-08-29,2024-09-03,20240829,629,10,5,29.65,7.57,1,0.0,13.94,Online
ORD-104371,2024-05-09,2024-05-13,20240509,315,10,7,167.24,61.39,6,0.0,25.29,Online
ORD-104372,2023-05-20,2023-05-22,20230520,123,6,6,1791.53,385.24,2,0.0,25.41,Online
ORD-104373,2024-10-09,2024-10-11,20241009,494,23,28,27.28,5.59,5,0.05,21.43,Credit Card
ORD-104374,2024-10-10,2024-10-13,20241010,766,30,16,258.34,58.0,1,0.1,18.81,UPI
ORD-104375,2023-10-25,2023-10-31,20231025,212,1,5,256.48,65.88,1,0.0,16.96,Credit Card
ORD-104376,2022-10-27,2022-11-02,20221027,749,4,9,577.36,164.53,3,0.0,24.8,Credit Card
ORD-104377,2024-08-15,2024-08-18,20240815,470,2,37,2290.59,724.73,4,0.0,23.6,Debit Card
ORD-104378,2024-12-14,2024-12-16,20241214,315,26,25,12.66,1.88,1,0.0,9.45,Credit Card
ORD-104379,2023-08-31,2023-09-06,20230831,510,8,28,235.84,50.55,2,0.05,17.29,Online
ORD-104380,2024-04-28,2024-05-02,20240428,588,2,15,1674.19,527.28,3,0.0,24.16,Credit Card
ORD-104381,2023-04-05,2023-04-09,20230405,569,28,32,22.8,2.42,2,0.05,16.54,Credit Card
ORD-104382,2023-03-07,2023-03-08,20230307,513,17,9,379.43,84.21,3,0.1,19.57,Credit Card
ORD-104383,2024-09-11,2024-09-13,20240911,232,24,25,15.79,1.88,2,0.15,11.78,UPI
ORD-104384,2024-07-30,2024-08-02,20240730,384,6,14,2784.36,602.13,3,0.0,29.8,Online
ORD-104385,2024-01-19,2024-01-21,20240119,548,6,17,1568.42,269.24,2,0.1,37.36,Credit Card
ORD-104386,2024-10-01,2024-10-07,20241001,616,20,9,12.8,2.14,2,0.05,10.72,Credit Card
ORD-104387,2022-05-17,2022-05-20,20220517,663,19,3,16.25,1.67,2,0.15,13.33,Cash
ORD-104388,2023-05-11,2023-05-16,20230511,214,24,14,9.76,1.29,1,0.0,8.59,Online
ORD-104389,2023-08-17,2023-08-19,20230817,454,7,7,813.5,242.49,2,0.1,27.7,Debit Card
ORD-104390,2024-10-19,2024-10-25,20241019,164,8,12,498.58,82.7,5,0.2,20.14,Online
ORD-104391,2022-07-01,2022-07-04,20220701,327,31,10,796.03,143.89,3,0.05,21.01,Credit Card
ORD-104392,2022-03-03,2022-03-08,20220303,277,30,5,197.07,-27.74,1,0.25,19.91,UPI
ORD-104393,2023-02-09,2023-02-16,20230209,37,15,3,76.87,17.9,1,0.1,12.55,Online
ORD-104394,2023-10-07,2023-10-09,20231007,283,11,19,91.73,24.04,2,0.15,15.18,UPI
ORD-104395,2024-01-23,2024-01-28,20240123,405,2,27,2377.27,747.87,4,0.0,36.72,Online
ORD-104396,2022-12-10,2022-12-15,20221210,658,27,37,149.1,17.52,3,0.25,13.85,Credit Card
ORD-104397,2024-02-28,2024-03-04,20240228,734,16,16,819.84,171.16,2,0.0,26.31,Online
ORD-104398,2024-02-17,2024-02-20,20240217,664,21,26,114.57,32.61,8,0.1,24.66,Credit Card
ORD-104399,2022-02-02,2022-02-08,20220202,461,11,19,80.25,19.96,2,0.2,11.75,Debit Card
ORD-104400,2023-07-29,2023-08-01,20230729,238,16,18,1348.65,208.41,4,0.15,21.07,Debit Card
ORD-104401,2023-03-20,2023-03-24,20230320,553,30,19,616.15,122.01,3,0.2,21.1,Credit Card
ORD-104402,2024-04-06,2024-04-09,20240406,751,9,14,1266.63,216.94,1,0.0,31.57,Online
ORD-104403,2023-01-24,2023-01-27,20230124,110,17,23,302.41,79.68,2,0.0,14.27,Debit Card
ORD-104404,2023-04-30,2023-05-04,20230430,391,10,12,64.37,22.98,2,0.0,11.59,Online
ORD-104405,2023-09-01,2023-09-04,20230901,26,30,15,289.07,78.78,1,0.0,14.42,Credit Card
ORD-104406,2022-10-01,2022-10-08,20221001,494,14,27,106.52,35.96,5,0.2,25.09,Debit Card
ORD-104407,2022-12-08,2022-12-13,20221208,259,15,8,82.84,22.47,1,0.0,13.9,Debit Card
ORD-104408,2024-07-03,2024-07-07,20240703,264,16,1,2131.76,370.89,6,0.1,36.65,Debit Card
ORD-104409,2024-08-06,2024-08-09,20240806,398,12,4,428.27,79.08,1,0.0,18.79,Debit Card
ORD-104410,2024-09-02,2024-09-07,20240902,714,3,15,3636.09,893.8,3,0.0,43.49,Credit Card
ORD-104411,2023-02-28,2023-03-04,20230228,130,22,40,27.02,6.03,2,0.0,15.2,Debit Card
ORD-104412,2023-06-13,2023-06-18,20230613,495,13,24,743.42,251.35,8,0.0,25.29,Debit Card
ORD-104413,2022-05-07,2022-05-12,20220507,162,29,11,520.81,65.87,1,0.25,20.12,Credit Card
ORD-104414,2022-10-08,2022-10-11,20221008,773,17,11,287.32,74.52,2,0.0,16.94,Online
ORD-104415,2023-01-28,2023-01-30,20230128,12,13,29,91.49,28.1,1,0.0,11.2,Debit Card
ORD-104416,2023-08-05,2023-08-09,20230805,514,10,13,26.45,5.12,1,0.1,14.1,Debit Card
ORD-104417,2024-06-10,2024-06-16,20240610,211,23,21,16.38,0.7,3,0.1,19.52,Online
ORD-104418,2023-08-31,2023-09-06,20230831,582,3,31,1127.22,220.78,1,0.1,45.53,Credit Card
ORD-104419,2024-11-17,2024-11-21,20241117,218,19,4,8.05,-0.87,1,0.05,12.39,Debit Card
ORD-104420,2024-04-14,2024-04-20,20240414,335,27,4,322.02,73.73,5,0.0,19.37,Credit Card
ORD-104421,2024-01-09,2024-01-11,20240109,595,3,7,2512.6,616.62,2,0.0,32.93,Online
ORD-104422,2023-11-10,2023-11-17,20231110,402,25,39,164.74,49.88,5,0.0,26.93,Credit Card
ORD-104423,2023-10-28,2023-10-29,20231028,393,29,5,3323.61,719.85,5,0.05,32.4,UPI
ORD-104424,2024-02-05,2024-02-08,20240205,681,12,21,1840.49,357.0,4,0.0,31.71,Online
ORD-104425,2024-05-18,2024-05-21,20240518,699,11,8,142.75,41.73,3,0.1,19.44,Credit Card
ORD-104426,2022-04-13,2022-04-16,20220413,819,22,18,29.35,1.75,3,0.3,20.17,Online
ORD-104427,2023-12-31,2024-01-03,20231231,84,14,9,23.11,6.13,1,0.1,12.86,Online
ORD-104428,2024-11-02,2024-11-07,20241102,500,21,22,26.02,3.98,2,0.1,15.38,Credit Card
ORD-104429,2023-03-17,2023-03-18,20230317,4,27,15,266.17,50.0,4,0.1,16.85,Debit Card
ORD-104430,2022-10-26,2022-10-30,20221026,495,16,6,2808.07,489.6,8,0.1,45.29,Online
ORD-104431,2024-08-12,2024-08-14,20240812,68,31,40,266.02,44.99,1,0.05,15.88,Credit Card
ORD-104432,2024-02-14,2024-02-17,20240214,838,18,33,216.99,45.66,2,0.15,18.35,Debit Card
ORD-104433,2022-05-08,2022-05-12,20220508,549,10,29,71.03,17.15,3,0.2,20.0,Debit Card
ORD-104434,2023-07-08,2023-07-13,20230708,495,26,8,28.3,4.93,3,0.2,12.61,UPI
ORD-104435,2022-03-01,2022-03-04,20220301,706,4,38,750.28,170.33,5,0.15,27.82,Debit Card
ORD-104436,2024-11-07,2024-11-10,20241107,520,12,11,422.45,69.05,1,0.05,19.97,Debit Card
ORD-104437,2022-07-19,2022-07-22,20220719,531,17,7,304.04,78.93,2,0.0,17.73,Credit Card
ORD-104438,2022-01-27,2022-02-01,20220127,124,9,1,6773.41,1200.19,5,0.0,54.35,Cash
ORD-104439,2024-08-30,2024-09-02,20240830,34,23,2,6.46,0.09,1,0.0,8.98,Online
ORD-104440,2023-06-23,2023-06-28,20230623,229,5,33,151.2,28.52,1,0.1,17.87,Credit Card
ORD-104441,2023-01-27,2023-02-01,20230127,738,21,17,14.51,1.15,1,0.0,13.3,Credit Card
ORD-104442,2023-05-08,2023-05-12,20230508,127,4,11,203.51,55.49,1,0.0,15.9,UPI
ORD-104443,2024-08-18,2024-08-21,20240818,705,6,7,2575.38,552.04,3,0.0,41.56,Credit Card
ORD-104444,2022-06-25,2022-06-27,20220625,515,24,13,19.17,2.51,2,0.0,16.92,Debit Card
ORD-104445,2022-01-16,2022-01-22,20220116,730,28,17,30.71,3.71,3,0.15,17.47,Debit Card
ORD-104446,2024-05-17,2024-05-19,20240517,825,25,34,125.53,37.19,4,0.05,15.69,Online
ORD-104447,2023-09-15,2023-09-18,20230915,272,1,39,214.04,37.2,1,0.2,16.01,Credit Card
ORD-104448,2024-06-01,2024-06-08,20240601,661,2,37,1585.84,466.4,3,0.05,26.71,Online
ORD-104449,2024-06-05,2024-06-09,20240605,457,15,29,193.48,38.42,3,0.25,17.37,Debit Card
ORD-104450,2023-07-21,2023-07-23,20230721,20,28,5,26.79,4.43,2,0.0,16.43,Credit Card
ORD-104451,2024-05-12,2024-05-16,20240512,572,13,33,327.4,101.16,4,0.05,19.66,Credit Card
ORD-104452,2022-08-23,2022-08-25,20220823,742,17,26,151.68,36.78,1,0.0,16.27,Credit Card
ORD-104453,2023-12-25,2023-12-30,20231225,817,29,21,1483.0,316.97,2,0.05,26.53,Cash
ORD-104454,2023-06-22,2023-06-27,20230622,385,32,2,198.06,71.65,5,0.0,21.63,UPI
ORD-104455,2024-03-26,2024-03-30,20240326,425,31,7,277.06,40.67,1,0.1,18.36,Credit Card
ORD-104456,2022-04-29,2022-05-01,20220429,22,29,35,1933.23,376.12,3,0.1,30.07,Credit Card
ORD-104457,2022-11-10,2022-11-13,20221110,328,25,10,130.34,37.6,4,0.05,19.19,Credit Card
ORD-104458,2023-09-13,2023-09-17,20230913,69,3,34,4428.7,917.09,4,0.1,36.95,Online
ORD-104459,2022-12-05,2022-12-09,20221205,258,25,14,33.62,7.44,1,0.0,13.33,Cash
ORD-104460,2024-05-03,2024-05-10,20240503,748,22,33,27.72,6.21,2,0.0,15.53,UPI
ORD-104461,2024-06-24,2024-06-29,20240624,244,9,21,2358.7,317.04,2,0.1,37.65,Cash
ORD-104462,2022-09-22,2022-09-25,20220922,132,27,4,249.0,50.12,4,0.05,20.42,Debit Card
ORD-104463,2024-11-07,2024-11-09,20241107,251,17,3,277.87,71.36,2,0.0,18.42,UPI
ORD-104464,2022-10-07,2022-10-12,20221007,379,10,16,30.44,8.34,1,0.0,12.7,Credit Card
ORD-104465,2024-09-28,2024-10-04,20240928,76,18,6,91.76,13.8,1,0.25,13.0,Online
ORD-104466,2024-09-24,2024-09-27,20240924,804,2,23,638.05,194.77,1,0.0,26.88,Cash
ORD-104467,2024-02-23,2024-02-26,20240223,238,27,33,318.53,59.3,5,0.1,21.7,Credit Card
ORD-104468,2024-07-13,2024-07-17,20240713,721,26,32,20.58,1.63,2,0.15,15.92,Online
ORD-104469,2022-03-20,2022-03-22,20220320,762,1,13,931.67,213.21,4,0.1,29.69,Credit Card
ORD-104470,2022-02-08,2022-02-13,20220208,227,1,21,993.71,267.96,4,0.0,29.38,Online
ORD-104471,2024-05-28,2024-05-30,20240528,239,26,18,49.24,13.92,4,0.0,17.92,Credit Card
ORD-104472,2022-11-27,2022-12-01,20221127,415,14,10,109.87,44.34,5,0.05,24.0,Credit Card
ORD-104473,2023-08-28,2023-09-01,20230828,599,9,15,3421.84,396.06,3,0.15,41.61,Cash
ORD-104474,2024-06-09,2024-06-13,20240609,172,12,14,853.03,147.28,2,0.05,17.89,UPI
ORD-104475,2023-07-18,2023-07-22,20230718,158,31,21,1439.28,290.93,5,0.0,32.34,Online
ORD-104476,2022-04-28,2022-04-30,20220428,22,11,9,49.11,14.06,1,0.0,13.15,Cash
ORD-104477,2022-08-14,2022-08-19,20220814,651,12,9,853.02,144.33,2,0.05,26.33,Debit Card
ORD-104478,2023-03-01,2023-03-04,20230301,2,7,21,394.6,106.4,1,0.15,22.96,UPI
ORD-104479,2022-12-04,2022-12-08,20221204,420,13,30,245.73,63.59,3,0.15,21.93,Credit Card
ORD-104480,2023-11-14,2023-11-18,20231114,784,4,36,167.45,38.38,1,0.1,14.73,Online
ORD-104481,2023-10-10,2023-10-14,20231010,205,13,36,331.69,73.06,5,0.25,28.18,Debit Card
ORD-104482,2022-06-25,2022-06-29,20220625,798,22,17,13.25,2.16,1,0.05,8.97,Credit Card
ORD-104483,2024-11-06,2024-11-12,20241106,608,6,8,4382.27,950.99,5,0.0,37.46,Debit Card
ORD-104484,2024-07-10,2024-07-14,20240710,187,14,40,71.88,26.97,3,0.1,17.42,Online
ORD-104485,2023-11-17,2023-11-20,20231117,689,8,24,124.8,23.03,1,0.1,12.65,Credit Card
ORD-104486,2022-04-04,2022-04-07,20220404,392,16,17,311.11,36.01,1,0.2,21.57,Debit Card
ORD-104487,2024-06-10,2024-06-11,20240610,562,16,37,1860.99,246.87,6,0.2,39.06,Debit Card
ORD-104488,2024-05-01,2024-05-07,20240501,391,11,28,44.25,10.13,1,0.1,14.03,Credit Card
ORD-104489,2023-01-01,2023-01-04,20230101,39,32,24,95.07,23.26,3,0.25,15.03,UPI
ORD-104490,2022-10-13,2022-10-17,20221013,350,4,26,143.16,26.65,1,0.2,13.85,Online
ORD-104491,2023-08-14,2023-08-17,20230814,577,19,28,8.24,-0.28,1,0.15,9.98,Debit Card
ORD-104492,2023-04-07,2023-04-11,20230407,11,22,14,12.5,1.19,1,0.1,10.16,UPI
ORD-104493,2022-08-17,2022-08-20,20220817,625,25,25,37.53,9.08,1,0.0,12.66,Debit Card
ORD-104494,2024-03-26,2024-03-29,20240326,291,13,26,77.72,18.75,1,0.1,15.27,UPI
ORD-104495,2024-05-05,2024-05-08,20240505,485,14,8,23.63,7.2,1,0.1,10.48,Credit Card
ORD-104496,2023-08-10,2023-08-14,20230810,850,15,18,77.54,20.7,1,0.0,13.97,Credit Card
ORD-104497,2022-09-09,2022-09-10,20220909,563,26,18,12.12,1.55,1,0.0,9.78,Online
ORD-104498,2024-02-29,2024-03-01,20240229,306,23,18,5.73,-1.89,1,0.0,13.59,Online
ORD-104499,2024-10-12,2024-10-17,20241012,387,20,30,23.96,4.73,4,0.0,19.34,Online
ORD-104500,2023-04-21,2023-04-25,20230421,373,32,16,37.57,10.03,1,0.0,14.29,Online
ORD-104501,2024-01-12,2024-01-15,20240112,120,24,29,19.19,3.65,2,0.1,11.51,Credit Card
ORD-104502,2023-11-13,2023-11-20,20231113,236,14,7,23.93,8.23,1,0.05,9.31,UPI
ORD-104503,2024-05-31,2024-06-05,20240531,847,7,40,1733.03,598.36,4,0.0,23.42,Credit Card
ORD-104504,2024-03-25,2024-03-29,20240325,782,31,28,321.46,61.94,1,0.0,15.91,Online
ORD-104505,2023-07-04,2023-07-05,20230704,634,18,15,284.89,54.84,3,0.2,22.39,Online
ORD-104506,2024-12-02,2024-12-03,20241202,246,5,14,315.14,41.46,3,0.3,16.6,Online
ORD-104507,2024-10-24,2024-10-27,20241024,453,18,5,327.21,71.33,3,0.15,20.57,Online
ORD-104508,2022-06-17,2022-06-20,20220617,534,16,33,1966.57,423.01,5,0.0,27.54,Online
ORD-104509,2022-07-28,2022-08-02,20220728,531,14,25,18.86,3.11,1,0.2,13.74,Debit Card
ORD-104510,2023-12-13,2023-12-17,20231213,550,20,7,6.68,-0.53,1,0.0,10.67,Credit Card
ORD-104511,2023-07-21,2023-07-23,20230721,680,18,27,331.37,93.59,3,0.0,16.63,Credit Card
ORD-104512,2024-04-18,2024-04-20,20240418,99,11,10,84.17,19.04,2,0.2,17.74,Cash
ORD-104513,2023-03-25,2023-03-30,20230325,748,22,38,36.18,9.64,3,0.05,13.8,Debit Card
ORD-104514,2023-07-18,2023-07-21,20230718,421,12,28,338.74,28.32,1,0.25,15.87,Credit Card
ORD-104515,2022-11-10,2022-11-12,20221110,784,27,25,226.23,51.69,3,0.0,13.92,Online
ORD-104516,2023-11-27,2023-11-30,20231127,340,4,31,332.41,72.88,2,0.15,19.7,Credit Card
ORD-104517,2023-08-25,2023-08-28,20230825,255,26,39,34.16,8.33,3,0.0,16.22,Online
ORD-104518,2023-03-05,2023-03-12,20230305,579,15,22,182.6,39.62,3,0.2,17.24,Cash
ORD-104519,2024-05-16,2024-05-20,20240516,444,7,33,1094.89,308.36,3,0.15,26.18,Online
ORD-104520,2023-03-22,2023-03-25,20230322,213,24,7,10.42,1.18,1,0.0,9.73,Debit Card
ORD-104521,2022-07-21,2022-07-26,20220721,692,21,15,47.17,12.52,3,0.0,18.14,Debit Card
ORD-104522,2023-10-23,2023-10-26,20231023,571,22,10,19.67,2.9,2,0.2,10.83,Credit Card
ORD-104523,2024-10-28,2024-11-03,20241028,551,25,12,171.54,54.54,5,0.0,20.61,Online
ORD-104524,2024-07-04,2024-07-09,20240704,521,26,37,28.86,4.04,3,0.2,15.67,Online
ORD-104525,2024-10-20,2024-10-22,20241020,580,21,5,11.78,-0.23,1,0.15,12.1,Debit Card
ORD-104526,2023-12-07,2023-12-11,20231207,46,11,14,47.37,13.34,1,0.05,10.61,Credit Card
ORD-104527,2022-05-16,2022-05-22,20220516,11,9,36,1272.71,215.15,1,0.0,39.83,Online
ORD-104528,2023-12-18,2023-12-22,20231218,642,25,25,72.03,19.9,2,0.0,17.22,Credit Card
ORD-104529,2023-12-08,2023-12-11,20231208,370,15,16,82.54,23.43,1,0.0,10.88,Debit Card
ORD-104530,2022-12-26,2022-12-31,20221226,201,32,28,147.2,52.44,4,0.0,18.39,Debit Card
ORD-104531,2023-02-26,2023-03-03,20230226,293,25,3,91.99,20.52,3,0.15,20.23,Online
ORD-104532,2023-08-21,2023-08-24,20230821,490,5,12,158.84,35.29,1,0.05,12.64,Credit Card
ORD-104533,2024-11-20,2024-11-23,20241120,60,13,8,126.13,22.35,2,0.3,19.04,Credit Card
ORD-104534,2022-04-07,2022-04-11,20220407,462,26,1,22.25,3.16,2,0.0,17.03,Credit Card
ORD-104535,2022-12-26,2022-12-30,20221226,19,17,24,434.75,96.59,3,0.1,22.13,Online
ORD-104536,2024-01-03,2024-01-06,20240103,372,7,7,425.42,125.59,1,0.1,17.96,Credit Card
ORD-104537,2024-09-14,2024-09-17,20240914,249,7,28,1242.29,427.62,3,0.0,20.51,Debit Card
ORD-104538,2024-01-26,2024-01-31,20240126,80,32,33,74.21,22.3,2,0.05,16.85,Online
ORD-104539,2023-07-11,2023-07-18,20230711,207,8,32,183.55,18.88,2,0.3,19.47,Debit Card
ORD-104540,2024-12-18,2024-12-23,20241218,82,29,32,1972.93,341.23,3,0.15,39.7,Debit Card
ORD-104541,2024-09-02,2024-09-08,20240902,616,11,33,104.68,34.3,2,0.0,15.66,Online
ORD-104542,2022-06-12,2022-06-16,20220612,578,17,13,281.3,61.49,2,0.1,17.21,Credit Card
ORD-104543,2024-05-26,2024-05-29,20240526,687,11,21,132.87,39.98,3,0.1,14.84,Debit Card
ORD-104544,2024-05-16,2024-05-17,20240516,465,3,12,3749.01,924.89,3,0.0,35.33,UPI
ORD-104545,2022-12-15,2022-12-18,20221215,732,19,5,9.68,-0.48,1,0.0,13.81,Credit Card
ORD-104546,2023-01-14,2023-01-17,20230114,253,14,7,212.72,84.31,10,0.1,38.7,Credit Card
ORD-104547,2023-04-27,2023-05-04,20230427,169,27,18,124.6,23.13,2,0.05,15.8,Credit Card
ORD-104548,2024-03-13,2024-03-15,20240313,562,18,34,306.04,72.85,3,0.1,19.19,Cash
ORD-104549,2024-07-05,2024-07-08,20240705,698,26,32,24.9,6.14,2,0.0,11.62,Online
ORD-104550,2024-08-11,2024-08-13,20240811,388,14,3,24.26,6.85,1,0.1,12.32,Credit Card
ORD-104551,2023-04-13,2023-04-17,20230413,811,12,2,1770.15,309.29,4,0.05,26.68,Credit Card
ORD-104552,2022-09-18,2022-09-23,20220918,199,6,30,5120.45,1109.05,6,0.0,49.85,UPI
ORD-104553,2024-04-20,2024-04-23,20240420,697,32,3,87.64,-13.45,3,0.25,16.05,Online
ORD-104554,2024-02-07,2024-02-09,20240207,746,14,24,76.59,31.79,3,0.0,18.59,Online
ORD-104555,2024-01-06,2024-01-09,20240106,182,6,6,2586.81,555.03,3,0.0,40.2,Credit Card
ORD-104556,2024-07-07,2024-07-11,20240707,344,8,19,482.97,118.44,4,0.0,20.38,Online
ORD-104557,2023-10-10,2023-10-13,20231010,818,15,2,77.12,20.33,1,0.0,14.62,Credit Card
ORD-104558,2022-02-11,2022-02-15,20220211,677,12,19,438.08,72.54,1,0.05,18.04,Debit Card
ORD-104559,2024-03-30,2024-04-03,20240330,343,1,25,726.56,197.3,3,0.0,17.52,Debit Card
ORD-104560,2024-11-08,2024-11-13,20241108,743,6,5,2393.23,372.27,3,0.15,30.41,Cash
ORD-104561,2022-05-28,2022-06-03,20220528,665,26,36,24.01,5.47,2,0.0,12.49,Debit Card
ORD-104562,2024-05-15,2024-05-17,20240515,620,10,1,25.78,4.77,1,0.15,12.88,Cash
ORD-104563,2024-12-20,2024-12-24,20241220,81,17,33,123.69,22.81,1,0.15,12.58,Debit Card
ORD-104564,2024-05-10,2024-05-14,20240510,511,18,17,351.99,99.81,3,0.0,16.52,Credit Card
ORD-104565,2023-05-23,2023-05-26,20230523,600,29,19,709.97,160.77,1,0.0,27.49,Credit Card
ORD-104566,2023-12-03,2023-12-06,20231203,422,24,29,9.31,-0.33,1,0.0,12.64,Cash
ORD-104567,2024-05-18,2024-05-23,20240518,812,21,35,145.82,47.43,10,0.0,31.15,Debit Card
ORD-104568,2023-04-14,2023-04-17,20230414,91,14,2,41.07,12.1,2,0.2,14.7,Credit Card
ORD-104569,2023-04-27,2023-04-30,20230427,593,13,1,87.27,22.28,1,0.1,13.63,Debit Card
ORD-104570,2022-10-25,2022-10-30,20221025,67,28,2,99.87,26.06,8,0.0,33.97,Credit Card
ORD-104571,2023-08-25,2023-08-29,20230825,76,30,12,292.55,77.94,1,0.0,19.71,Credit Card
ORD-104572,2022-05-24,2022-05-28,20220524,292,17,33,284.08,72.4,2,0.0,20.41,Cash
ORD-104573,2023-02-02,2023-02-06,20230202,556,4,10,530.86,96.87,4,0.25,26.57,Credit Card
ORD-104574,2023-10-31,2023-11-07,20231031,809,15,8,221.56,59.0,3,0.1,15.0,Credit Card
ORD-104575,2023-10-28,2023-10-31,20231028,789,6,18,856.1,179.43,1,0.0,25.46,Online
ORD-104576,2022-06-07,2022-06-10,20220607,25,12,38,430.35,61.06,1,0.1,22.27,Debit Card
ORD-104577,2024-06-07,2024-06-09,20240607,157,2,27,1210.75,378.42,2,0.0,25.78,Credit Card
ORD-104578,2022-06-20,2022-06-23,20220620,193,29,6,562.46,-39.55,1,0.3,27.56,Online
ORD-104579,2023-08-13,2023-08-17,20230813,611,28,33,34.07,5.66,3,0.05,18.87,UPI
ORD-104580,2024-08-26,2024-08-29,20240826,197,1,9,427.33,96.23,2,0.1,18.08,Debit Card
ORD-104581,2022-08-26,2022-08-29,20220826,668,7,29,936.02,319.54,2,0.0,23.04,Credit Card
ORD-104582,2023-01-25,2023-01-31,20230125,398,12,32,454.52,83.6,1,0.0,20.87,Cash
ORD-104583,2022-03-29,2022-04-01,20220329,464,32,31,81.88,27.87,2,0.0,13.96,Credit Card
ORD-104584,2023-04-20,2023-04-24,20230420,278,27,37,121.6,18.54,2,0.15,13.05,Cash
ORD-104585,2024-12-27,2025-01-01,20241227,343,22,2,78.97,22.25,6,0.05,26.69,Credit Card
ORD-104586,2022-07-31,2022-08-06,20220731,62,26,35,10.97,-0.13,1,0.1,11.98,Debit Card
ORD-104587,2022-04-01,2022-04-03,20220401,66,11,18,145.38,50.54,3,0.0,13.43,Debit Card
ORD-104588,2022-10-12,2022-10-19,20221012,456,1,25,699.28,159.95,3,0.1,22.52,Credit Card
ORD-104589,2022-11-02,2022-11-05,20221102,6,6,40,2549.65,548.49,3,0.0,35.52,Credit Card
